time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,et0_fao_evapotranspiration,city,latitude,longitude,wildfire_label,flood_label
2025-11-10 03:30:00+00:00,16.8785,72.0,11.798817,16.83679,0.0,0.0,0.0,989.8405,100.0,4.1046314,10.799999,0.21458662,Delhi,28.7041,77.1025,0,0
2025-11-10 04:30:00+00:00,19.3785,64.0,12.394855,19.494507,0.0,0.0,0.0,990.25586,11.0,4.3349743,11.879999,0.31360355,Delhi,28.7041,77.1025,0,0
2025-11-10 05:30:00+00:00,21.578499,58.0,12.963825,22.678598,0.0,0.0,0.0,989.66656,0.0,4.73506,12.599999,0.42298257,Delhi,28.7041,77.1025,0,0
2025-11-10 06:30:00+00:00,23.078499,54.0,13.266886,24.609148,0.0,0.0,0.0,988.82025,0.0,4.6800003,12.959999,0.47044787,Delhi,28.7041,77.1025,0,0
2025-11-10 07:30:00+00:00,23.978498,47.0,11.976259,24.770004,0.0,0.0,0.0,988.01904,0.0,5.3999996,14.04,0.46166906,Delhi,28.7041,77.1025,0,0
2025-11-10 08:30:00+00:00,24.1285,45.0,11.453883,24.130352,0.0,0.0,0.0,987.44684,0.0,5.495161,14.4,0.4004811,Delhi,28.7041,77.1025,0,0
2025-11-10 09:30:00+00:00,23.8785,46.0,11.559191,23.62732,0.0,0.0,0.0,987.32825,0.0,5.00128,13.679999,0.29506248,Delhi,28.7041,77.1025,0,0
2025-11-10 10:30:00+00:00,23.078499,53.0,12.980541,23.596848,0.0,0.0,0.0,987.26056,0.0,2.9024127,11.879999,0.15188092,Delhi,28.7041,77.1025,0,0
2025-11-10 11:30:00+00:00,21.6785,62.0,14.082619,22.902012,0.0,0.0,0.0,987.6285,20.0,0.71999997,6.4799995,0.01675401,Delhi,28.7041,77.1025,0,0
2025-11-10 12:30:00+00:00,20.4285,63.0,13.148084,21.09674,0.0,0.0,0.0,987.91077,8.0,2.2768397,2.8799999,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 13:30:00+00:00,19.1785,66.0,12.674229,19.567574,0.0,0.0,0.0,988.19196,2.0,3.096837,3.6,0.0005332832,Delhi,28.7041,77.1025,0,0
2025-11-10 14:30:00+00:00,18.1285,68.0,12.128539,18.419254,0.0,0.0,0.0,988.5871,8.0,2.5455842,3.6,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 15:30:00+00:00,17.328499,70.0,11.8035555,17.67027,0.0,0.0,0.0,988.71124,0.0,1.484318,2.8799999,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 16:30:00+00:00,16.478498,73.0,11.622946,16.745237,0.0,0.0,0.0,988.7334,0.0,1.609969,1.8,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 17:30:00+00:00,15.528501,78.0,11.707844,15.741999,0.0,0.0,0.0,988.64874,0.0,2.16,2.8799999,0.0,Delhi,28.7041,77.1025,0,0
